,phosphate,plate,replicate,treatment,weight
4706,P-,Melanie126B1,Melanie1,126,0.0175
4707,P-,Melanie126B1,Melanie1,126,0.0259
4708,P-,Melanie126B1,Melanie1,126,0.016
4709,P-,Melanie126B1,Melanie1,126,0.0086
4710,P-,Melanie126B1,Melanie1,126,0.0
4711,P-,Melanie126B1,Melanie1,126,0.0
4712,P-,Melanie126B2,Melanie1,126,0.023
4713,P-,Melanie126B2,Melanie1,126,0.0207
4714,P-,Melanie126B2,Melanie1,126,0.0228
4715,P-,Melanie126B2,Melanie1,126,0.0069
4716,P-,Melanie126B2,Melanie1,126,0.0048
4717,P-,Melanie126B2,Melanie1,126,0.0
4718,P-,Melanie126B2,Melanie1,126,0.0
4719,P-,Melanie126B3,Melanie1,126,0.0232
4720,P-,Melanie126B3,Melanie1,126,0.0258
4721,P-,Melanie126B3,Melanie1,126,0.0139
4722,P-,Melanie126B3,Melanie1,126,0.0073
4723,P-,Melanie126B3,Melanie1,126,0.0
4724,P-,Melanie126B3,Melanie1,126,0.0
4725,P-,Melanie126B3,Melanie1,126,0.0
4726,P+,Melanie132A1,Melanie1,241,0.0455
4727,P+,Melanie132A1,Melanie1,241,0.0161
4728,P+,Melanie132A1,Melanie1,241,0.0153
4729,P+,Melanie132A1,Melanie1,241,0.0
4730,P+,Melanie132A1,Melanie1,241,0.0
4731,P+,Melanie132A1,Melanie1,241,0.0
4732,P+,Melanie132A1,Melanie1,241,0.0
4733,P+,Melanie132A2,Melanie1,241,0.0391
4734,P+,Melanie132A2,Melanie1,241,0.0347
4735,P+,Melanie132A2,Melanie1,241,0.0258
4736,P+,Melanie132A2,Melanie1,241,0.0
4737,P+,Melanie132A2,Melanie1,241,0.0
4738,P+,Melanie132A2,Melanie1,241,0.0
4739,P+,Melanie132A2,Melanie1,241,0.0
4740,P+,Melanie132A3,Melanie1,241,0.0622
4741,P+,Melanie132A3,Melanie1,241,0.0085
4742,P+,Melanie132A3,Melanie1,241,0.0
4743,P+,Melanie132A3,Melanie1,241,0.0
4744,P+,Melanie132A3,Melanie1,241,0.0
4745,P+,Melanie132A3,Melanie1,241,0.0
4746,P+,Melanie132A3,Melanie1,241,0.0
4747,P-,Melanie132B1,Melanie1,241,0.0241
4748,P-,Melanie132B1,Melanie1,241,0.0233
4749,P-,Melanie132B1,Melanie1,241,0.0087
4750,P-,Melanie132B1,Melanie1,241,0.0028
4751,P-,Melanie132B1,Melanie1,241,0.0
4752,P-,Melanie132B1,Melanie1,241,0.0
4753,P-,Melanie132B1,Melanie1,241,0.0
4754,P-,Melanie132B2,Melanie1,241,0.021
4755,P-,Melanie132B2,Melanie1,241,0.0292
4756,P-,Melanie132B2,Melanie1,241,0.0237
4757,P-,Melanie132B2,Melanie1,241,0.0223
4758,P-,Melanie132B2,Melanie1,241,0.0
4759,P-,Melanie132B2,Melanie1,241,0.0
4760,P-,Melanie132B2,Melanie1,241,0.0
4761,P-,Melanie132B3,Melanie1,241,0.006
4762,P-,Melanie132B3,Melanie1,241,0.0169
4763,P-,Melanie132B3,Melanie1,241,0.0
4764,P-,Melanie132B3,Melanie1,241,0.0
4765,P-,Melanie132B3,Melanie1,241,0.0
4766,P-,Melanie132B3,Melanie1,241,0.0
4767,P-,Melanie132B3,Melanie1,241,0.0
4768,P+,Melanie127A1,Melanie1,127,0.0269
4769,P+,Melanie127A1,Melanie1,127,0.0277
4770,P+,Melanie127A1,Melanie1,127,0.0185
4771,P+,Melanie127A1,Melanie1,127,0.0237
4772,P+,Melanie127A1,Melanie1,127,0.0332
4773,P+,Melanie127A1,Melanie1,127,0.0
4774,P+,Melanie127A1,Melanie1,127,0.0
4775,P+,Melanie127A2,Melanie1,127,0.0265
4776,P+,Melanie127A2,Melanie1,127,0.0232
4777,P+,Melanie127A2,Melanie1,127,0.028
4778,P+,Melanie127A2,Melanie1,127,0.0238
4779,P+,Melanie127A2,Melanie1,127,0.0256
4780,P+,Melanie127A2,Melanie1,127,0.018
4781,P+,Melanie127A2,Melanie1,127,0.0
4782,P+,Melanie127A3,Melanie1,127,0.0376
4783,P+,Melanie127A3,Melanie1,127,0.0238
4784,P+,Melanie127A3,Melanie1,127,0.0207
4785,P+,Melanie127A3,Melanie1,127,0.0209
4786,P+,Melanie127A3,Melanie1,127,0.0093
4787,P+,Melanie127A3,Melanie1,127,0.0
4788,P+,Melanie127A3,Melanie1,127,0.0
4789,P-,Melanie127B1,Melanie1,127,0.0263
4790,P-,Melanie127B1,Melanie1,127,0.0213
4791,P-,Melanie127B1,Melanie1,127,0.0175
4792,P-,Melanie127B1,Melanie1,127,0.0118
4793,P-,Melanie127B1,Melanie1,127,0.0064
4794,P-,Melanie127B1,Melanie1,127,0.0
4795,P-,Melanie127B1,Melanie1,127,0.0
4796,P-,Melanie127B2,Melanie1,127,0.0154
4797,P-,Melanie127B2,Melanie1,127,0.0116
4798,P-,Melanie127B2,Melanie1,127,0.0268
4799,P-,Melanie127B2,Melanie1,127,0.011
4800,P-,Melanie127B2,Melanie1,127,0.0146
4801,P-,Melanie127B2,Melanie1,127,0.0
4802,P-,Melanie127B2,Melanie1,127,0.0
4803,P-,Melanie127B3,Melanie1,127,0.0178
4804,P-,Melanie127B3,Melanie1,127,0.0234
4805,P-,Melanie127B3,Melanie1,127,0.0226
4806,P-,Melanie127B3,Melanie1,127,0.0135
4807,P-,Melanie127B3,Melanie1,127,0.0186
4808,P-,Melanie127B3,Melanie1,127,0.0
4809,P-,Melanie127B3,Melanie1,127,0.0
4810,P+,Melanie129A1,Melanie1,235,0.0311
4811,P+,Melanie129A1,Melanie1,235,0.0383
4812,P+,Melanie129A1,Melanie1,235,0.0431
4813,P+,Melanie129A1,Melanie1,235,0.043
4814,P+,Melanie129A1,Melanie1,235,0.0369
4815,P+,Melanie129A1,Melanie1,235,0.0239
4816,P+,Melanie129A1,Melanie1,235,0.0159
4817,P+,Melanie129A2,Melanie1,235,0.0367
4818,P+,Melanie129A2,Melanie1,235,0.0574
4819,P+,Melanie129A2,Melanie1,235,0.0357
4820,P+,Melanie129A2,Melanie1,235,0.031
4821,P+,Melanie129A2,Melanie1,235,0.0261
4822,P+,Melanie129A2,Melanie1,235,0.0
4823,P+,Melanie129A2,Melanie1,235,0.0
4824,P+,Melanie129A3,Melanie1,235,0.0591
4825,P+,Melanie129A3,Melanie1,235,0.0406
4826,P+,Melanie129A3,Melanie1,235,0.0367
4827,P+,Melanie129A3,Melanie1,235,0.0317
4828,P+,Melanie129A3,Melanie1,235,0.0269
4829,P+,Melanie129A3,Melanie1,235,0.0398
4830,P+,Melanie129A3,Melanie1,235,0.0
4831,P-,Melanie129B1,Melanie1,235,0.0132
4832,P-,Melanie129B1,Melanie1,235,0.0098
4833,P-,Melanie129B1,Melanie1,235,0.0108
4834,P-,Melanie129B1,Melanie1,235,0.0132
4835,P-,Melanie129B1,Melanie1,235,0.0115
4836,P-,Melanie129B1,Melanie1,235,0.0055
4837,P-,Melanie129B1,Melanie1,235,0.0
4838,P-,Melanie129B2,Melanie1,235,0.015
4839,P-,Melanie129B2,Melanie1,235,0.0141
4840,P-,Melanie129B2,Melanie1,235,0.0146
4841,P-,Melanie129B2,Melanie1,235,0.0159
4842,P-,Melanie129B2,Melanie1,235,0.0085
4843,P-,Melanie129B2,Melanie1,235,0.0058
4844,P-,Melanie129B2,Melanie1,235,0.0
4845,P-,Melanie129B3,Melanie1,235,0.0148
4846,P-,Melanie129B3,Melanie1,235,0.0106
4847,P-,Melanie129B3,Melanie1,235,0.0162
4848,P-,Melanie129B3,Melanie1,235,0.0133
4849,P-,Melanie129B3,Melanie1,235,0.0097
4850,P-,Melanie129B3,Melanie1,235,0.0061
4851,P-,Melanie129B3,Melanie1,235,0.0
4852,P+,Melanie131A1,Melanie1,135,0.0433
4853,P+,Melanie131A1,Melanie1,135,0.0177
4854,P+,Melanie131A1,Melanie1,135,0.0
4855,P+,Melanie131A1,Melanie1,135,0.0
4856,P+,Melanie131A1,Melanie1,135,0.0
4857,P+,Melanie131A1,Melanie1,135,0.0
4858,P+,Melanie131A1,Melanie1,135,0.0
4859,P+,Melanie131A2,Melanie1,135,0.024
4860,P+,Melanie131A2,Melanie1,135,0.0291
4861,P+,Melanie131A2,Melanie1,135,0.0255
4862,P+,Melanie131A2,Melanie1,135,0.0383
4863,P+,Melanie131A2,Melanie1,135,0.0239
4864,P+,Melanie131A2,Melanie1,135,0.0071
4865,P+,Melanie131A2,Melanie1,135,0.0
4866,P+,Melanie131A3,Melanie1,135,0.0528
4867,P+,Melanie131A3,Melanie1,135,0.0471
4868,P+,Melanie131A3,Melanie1,135,0.0387
4869,P+,Melanie131A3,Melanie1,135,0.0241
4870,P+,Melanie131A3,Melanie1,135,0.0
4871,P+,Melanie131A3,Melanie1,135,0.0
4872,P+,Melanie131A3,Melanie1,135,0.0
4873,P-,Melanie131B1,Melanie1,135,0.0164
4874,P-,Melanie131B1,Melanie1,135,0.0176
4875,P-,Melanie131B1,Melanie1,135,0.0179
4876,P-,Melanie131B1,Melanie1,135,0.0135
4877,P-,Melanie131B1,Melanie1,135,0.0125
4878,P-,Melanie131B1,Melanie1,135,0.0
4879,P-,Melanie131B1,Melanie1,135,0.0
4880,P-,Melanie131B2,Melanie1,135,0.022
4881,P-,Melanie131B2,Melanie1,135,0.015
4882,P-,Melanie131B2,Melanie1,135,0.0107
4883,P-,Melanie131B2,Melanie1,135,0.0197
4884,P-,Melanie131B2,Melanie1,135,0.0246
4885,P-,Melanie131B2,Melanie1,135,0.0202
4886,P-,Melanie131B2,Melanie1,135,0.0
4887,P-,Melanie131B3,Melanie1,135,0.0159
4888,P-,Melanie131B3,Melanie1,135,0.0079
4889,P-,Melanie131B3,Melanie1,135,0.0084
4890,P-,Melanie131B3,Melanie1,135,0.0074
4891,P-,Melanie131B3,Melanie1,135,0.0162
4892,P-,Melanie131B3,Melanie1,135,0.004
4893,P-,Melanie131B3,Melanie1,135,0.0
4894,P+,Melanie111A1,Melanie1,42,0.0655
4895,P+,Melanie111A1,Melanie1,42,0.0608
4896,P+,Melanie111A1,Melanie1,42,0.0662
4897,P+,Melanie111A1,Melanie1,42,0.0401
4898,P+,Melanie111A1,Melanie1,42,0.0355
4899,P+,Melanie111A1,Melanie1,42,0.0111
4900,P+,Melanie111A1,Melanie1,42,0.0
4901,P+,Melanie111A2,Melanie1,42,0.0463
4902,P+,Melanie111A2,Melanie1,42,0.058
4903,P+,Melanie111A2,Melanie1,42,0.0537
4904,P+,Melanie111A2,Melanie1,42,0.069
4905,P+,Melanie111A2,Melanie1,42,0.0385
4906,P+,Melanie111A2,Melanie1,42,0.0
4907,P+,Melanie111A2,Melanie1,42,0.0
4908,P+,Melanie111A3,Melanie1,42,0.0948
4909,P+,Melanie111A3,Melanie1,42,0.0425
4910,P+,Melanie111A3,Melanie1,42,0.0268
4911,P+,Melanie111A3,Melanie1,42,0.0283
4912,P+,Melanie111A3,Melanie1,42,0.0125
4913,P+,Melanie111A3,Melanie1,42,0.0
4914,P+,Melanie111A3,Melanie1,42,0.0
4915,P-,Melanie111B1,Melanie1,42,0.0199
4916,P-,Melanie111B1,Melanie1,42,0.0189
4917,P-,Melanie111B1,Melanie1,42,0.0123
4918,P-,Melanie111B1,Melanie1,42,0.0159
4919,P-,Melanie111B1,Melanie1,42,0.0087
4920,P-,Melanie111B1,Melanie1,42,0.0
4921,P-,Melanie111B1,Melanie1,42,0.0
4922,P-,Melanie111B2,Melanie1,42,0.0179
4923,P-,Melanie111B2,Melanie1,42,0.0134
4924,P-,Melanie111B2,Melanie1,42,0.0103
4925,P-,Melanie111B2,Melanie1,42,0.01
4926,P-,Melanie111B2,Melanie1,42,0.0086
4927,P-,Melanie111B2,Melanie1,42,0.0
4928,P-,Melanie111B2,Melanie1,42,0.0
4929,P-,Melanie111B3,Melanie1,42,0.0193
4930,P-,Melanie111B3,Melanie1,42,0.0162
4931,P-,Melanie111B3,Melanie1,42,0.0182
4932,P-,Melanie111B3,Melanie1,42,0.0248
4933,P-,Melanie111B3,Melanie1,42,0.0049
4934,P-,Melanie111B3,Melanie1,42,0.0057
4935,P-,Melanie111B3,Melanie1,42,0.0
4936,P+,Melanie1MA1,Melanie1,MOCK,0.0754
4937,P+,Melanie1MA1,Melanie1,MOCK,0.0167
4938,P+,Melanie1MA1,Melanie1,MOCK,0.0117
4939,P+,Melanie1MA1,Melanie1,MOCK,0.0104
4940,P+,Melanie1MA1,Melanie1,MOCK,0.0399
4941,P+,Melanie1MA1,Melanie1,MOCK,0.0
4942,P+,Melanie1MA1,Melanie1,MOCK,0.0
4943,P+,Melanie1MA2,Melanie1,MOCK,0.0762
4944,P+,Melanie1MA2,Melanie1,MOCK,0.0282
4945,P+,Melanie1MA2,Melanie1,MOCK,0.0548
4946,P+,Melanie1MA2,Melanie1,MOCK,0.0632
4947,P+,Melanie1MA2,Melanie1,MOCK,0.0
4948,P+,Melanie1MA2,Melanie1,MOCK,0.0
4949,P+,Melanie1MA2,Melanie1,MOCK,0.0
4950,P+,Melanie1MA3,Melanie1,MOCK,0.053
4951,P+,Melanie1MA3,Melanie1,MOCK,0.0414
4952,P+,Melanie1MA3,Melanie1,MOCK,0.0497
4953,P+,Melanie1MA3,Melanie1,MOCK,0.0526
4954,P+,Melanie1MA3,Melanie1,MOCK,0.0479
4955,P+,Melanie1MA3,Melanie1,MOCK,0.0193
4956,P+,Melanie1MA3,Melanie1,MOCK,0.0
4957,P-,Melanie1MB1,Melanie1,MOCK,0.0147
4958,P-,Melanie1MB1,Melanie1,MOCK,0.0096
4959,P-,Melanie1MB1,Melanie1,MOCK,0.0131
4960,P-,Melanie1MB1,Melanie1,MOCK,0.0143
4961,P-,Melanie1MB1,Melanie1,MOCK,0.0189
4962,P-,Melanie1MB1,Melanie1,MOCK,0.0046
4963,P-,Melanie1MB1,Melanie1,MOCK,0.0
4964,P-,Melanie1MB2,Melanie1,MOCK,0.0208
4965,P-,Melanie1MB2,Melanie1,MOCK,0.0122
4966,P-,Melanie1MB2,Melanie1,MOCK,0.0178
4967,P-,Melanie1MB2,Melanie1,MOCK,0.0294
4968,P-,Melanie1MB2,Melanie1,MOCK,0.0
4969,P-,Melanie1MB2,Melanie1,MOCK,0.0
4970,P-,Melanie1MB2,Melanie1,MOCK,0.0
4971,P-,Melanie1MB3,Melanie1,MOCK,0.0178
4972,P-,Melanie1MB3,Melanie1,MOCK,0.0284
4973,P-,Melanie1MB3,Melanie1,MOCK,0.0216
4974,P-,Melanie1MB3,Melanie1,MOCK,0.0081
4975,P-,Melanie1MB3,Melanie1,MOCK,0.0171
4976,P-,Melanie1MB3,Melanie1,MOCK,0.0
4977,P-,Melanie1MB3,Melanie1,MOCK,0.0
4978,P+,Melanie112A1,Melanie1,58,0.0567
4979,P+,Melanie112A1,Melanie1,58,0.0449
4980,P+,Melanie112A1,Melanie1,58,0.0482
4981,P+,Melanie112A1,Melanie1,58,0.045
4982,P+,Melanie112A1,Melanie1,58,0.0135
4983,P+,Melanie112A1,Melanie1,58,0.0445
4984,P+,Melanie112A1,Melanie1,58,0.0
4985,P+,Melanie112A2,Melanie1,58,0.0754
4986,P+,Melanie112A2,Melanie1,58,0.0354
4987,P+,Melanie112A2,Melanie1,58,0.0138
4988,P+,Melanie112A2,Melanie1,58,0.062
4989,P+,Melanie112A2,Melanie1,58,0.0551
4990,P+,Melanie112A2,Melanie1,58,0.0
4991,P+,Melanie112A2,Melanie1,58,0.0
4992,P+,Melanie112A3,Melanie1,58,0.0576
4993,P+,Melanie112A3,Melanie1,58,0.0567
4994,P+,Melanie112A3,Melanie1,58,0.0467
4995,P+,Melanie112A3,Melanie1,58,0.06
4996,P+,Melanie112A3,Melanie1,58,0.0219
4997,P+,Melanie112A3,Melanie1,58,0.0
4998,P+,Melanie112A3,Melanie1,58,0.0
4999,P-,Melanie112B1,Melanie1,58,0.0257
5000,P-,Melanie112B1,Melanie1,58,0.0237
5001,P-,Melanie112B1,Melanie1,58,0.0142
5002,P-,Melanie112B1,Melanie1,58,0.0309
5003,P-,Melanie112B1,Melanie1,58,0.0187
5004,P-,Melanie112B1,Melanie1,58,0.0
5005,P-,Melanie112B1,Melanie1,58,0.0
5006,P-,Melanie112B2,Melanie1,58,0.0133
5007,P-,Melanie112B2,Melanie1,58,0.0114
5008,P-,Melanie112B2,Melanie1,58,0.018
5009,P-,Melanie112B2,Melanie1,58,0.0164
5010,P-,Melanie112B2,Melanie1,58,0.0199
5011,P-,Melanie112B2,Melanie1,58,0.0201
5012,P-,Melanie112B2,Melanie1,58,0.0
5013,P-,Melanie112B3,Melanie1,58,0.0147
5014,P-,Melanie112B3,Melanie1,58,0.0134
5015,P-,Melanie112B3,Melanie1,58,0.0275
5016,P-,Melanie112B3,Melanie1,58,0.0161
5017,P-,Melanie112B3,Melanie1,58,0.025
5018,P-,Melanie112B3,Melanie1,58,0.0296
5019,P-,Melanie112B3,Melanie1,58,0.0
5020,P+,Melanie122A1,Melanie1,100,0.0474
5021,P+,Melanie122A1,Melanie1,100,0.059
5022,P+,Melanie122A1,Melanie1,100,0.02
5023,P+,Melanie122A1,Melanie1,100,0.0465
5024,P+,Melanie122A1,Melanie1,100,0.0414
5025,P+,Melanie122A1,Melanie1,100,0.0556
5026,P+,Melanie122A1,Melanie1,100,0.0
5027,P+,Melanie122A2,Melanie1,100,0.0327
5028,P+,Melanie122A2,Melanie1,100,0.0691
5029,P+,Melanie122A2,Melanie1,100,0.003
5030,P+,Melanie122A2,Melanie1,100,0.0074
5031,P+,Melanie122A2,Melanie1,100,0.0303
5032,P+,Melanie122A2,Melanie1,100,0.0
5033,P+,Melanie122A2,Melanie1,100,0.0
5034,P+,Melanie122A3,Melanie1,100,0.0717
5035,P+,Melanie122A3,Melanie1,100,0.0361
5036,P+,Melanie122A3,Melanie1,100,0.0662
5037,P+,Melanie122A3,Melanie1,100,0.0487
5038,P+,Melanie122A3,Melanie1,100,0.0
5039,P+,Melanie122A3,Melanie1,100,0.0
5040,P+,Melanie122A3,Melanie1,100,0.0
5041,P-,Melanie122B1,Melanie1,100,0.0323
5042,P-,Melanie122B1,Melanie1,100,0.0089
5043,P-,Melanie122B1,Melanie1,100,0.0298
5044,P-,Melanie122B1,Melanie1,100,0.0339
5045,P-,Melanie122B1,Melanie1,100,0.0
5046,P-,Melanie122B1,Melanie1,100,0.0
5047,P-,Melanie122B1,Melanie1,100,0.0
5048,P-,Melanie122B2,Melanie1,100,0.0272
5049,P-,Melanie122B2,Melanie1,100,0.0349
5050,P-,Melanie122B2,Melanie1,100,0.0336
5051,P-,Melanie122B2,Melanie1,100,0.0095
5052,P-,Melanie122B2,Melanie1,100,0.029
5053,P-,Melanie122B2,Melanie1,100,0.0267
5054,P-,Melanie122B2,Melanie1,100,0.0
5055,P-,Melanie122B3,Melanie1,100,0.0368
5056,P-,Melanie122B3,Melanie1,100,0.0235
5057,P-,Melanie122B3,Melanie1,100,0.0254
5058,P-,Melanie122B3,Melanie1,100,0.0274
5059,P-,Melanie122B3,Melanie1,100,0.0
5060,P-,Melanie122B3,Melanie1,100,0.0
5061,P-,Melanie122B3,Melanie1,100,0.0
5062,P+,Melanie134A1,Melanie1,46c,0.0803
5063,P+,Melanie134A1,Melanie1,46c,0.0523
5064,P+,Melanie134A1,Melanie1,46c,0.0752
5065,P+,Melanie134A1,Melanie1,46c,0.0572
5066,P+,Melanie134A1,Melanie1,46c,0.0616
5067,P+,Melanie134A1,Melanie1,46c,0.0497
5068,P+,Melanie134A1,Melanie1,46c,0.0
5069,P+,Melanie134A2,Melanie1,46c,0.0852
5070,P+,Melanie134A2,Melanie1,46c,0.0522
5071,P+,Melanie134A2,Melanie1,46c,0.0516
5072,P+,Melanie134A2,Melanie1,46c,0.0604
5073,P+,Melanie134A2,Melanie1,46c,0.0504
5074,P+,Melanie134A2,Melanie1,46c,0.0311
5075,P+,Melanie134A2,Melanie1,46c,0.0
5076,P+,Melanie134A3,Melanie1,46c,0.0829
5077,P+,Melanie134A3,Melanie1,46c,0.0216
5078,P+,Melanie134A3,Melanie1,46c,0.0538
5079,P+,Melanie134A3,Melanie1,46c,0.0663
5080,P+,Melanie134A3,Melanie1,46c,0.0141
5081,P+,Melanie134A3,Melanie1,46c,0.0565
5082,P+,Melanie134A3,Melanie1,46c,0.0
5083,P-,Melanie134B1,Melanie1,46c,0.0317
5084,P-,Melanie134B1,Melanie1,46c,0.0305
5085,P-,Melanie134B1,Melanie1,46c,0.0212
5086,P-,Melanie134B1,Melanie1,46c,0.0287
5087,P-,Melanie134B1,Melanie1,46c,0.0148
5088,P-,Melanie134B1,Melanie1,46c,0.0279
5089,P-,Melanie134B1,Melanie1,46c,0.0
5090,P-,Melanie134B2,Melanie1,46c,0.0254
5091,P-,Melanie134B2,Melanie1,46c,0.0117
5092,P-,Melanie134B2,Melanie1,46c,0.0238
5093,P-,Melanie134B2,Melanie1,46c,0.0244
5094,P-,Melanie134B2,Melanie1,46c,0.0261
5095,P-,Melanie134B2,Melanie1,46c,0.0174
5096,P-,Melanie134B2,Melanie1,46c,0.0
5097,P-,Melanie134B3,Melanie1,46c,0.0232
5098,P-,Melanie134B3,Melanie1,46c,0.0171
5099,P-,Melanie134B3,Melanie1,46c,0.0239
5100,P-,Melanie134B3,Melanie1,46c,0.0229
5101,P-,Melanie134B3,Melanie1,46c,0.0278
5102,P-,Melanie134B3,Melanie1,46c,0.0163
5103,P-,Melanie134B3,Melanie1,46c,0.0
5104,P+,Melanie17A1,Melanie1,23,0.0059
5105,P+,Melanie17A1,Melanie1,23,0.0546
5106,P+,Melanie17A1,Melanie1,23,0.0267
5107,P+,Melanie17A1,Melanie1,23,0.0821
5108,P+,Melanie17A1,Melanie1,23,0.0
5109,P+,Melanie17A1,Melanie1,23,0.0
5110,P+,Melanie17A1,Melanie1,23,0.0
5111,P+,Melanie17A2,Melanie1,23,0.0101
5112,P+,Melanie17A2,Melanie1,23,0.0509
5113,P+,Melanie17A2,Melanie1,23,0.0641
5114,P+,Melanie17A2,Melanie1,23,0.0
5115,P+,Melanie17A2,Melanie1,23,0.0
5116,P+,Melanie17A2,Melanie1,23,0.0
5117,P+,Melanie17A2,Melanie1,23,0.0
5118,P+,Melanie17A3,Melanie1,23,0.052
5119,P+,Melanie17A3,Melanie1,23,0.0512
5120,P+,Melanie17A3,Melanie1,23,0.0309
5121,P+,Melanie17A3,Melanie1,23,0.0226
5122,P+,Melanie17A3,Melanie1,23,0.0185
5123,P+,Melanie17A3,Melanie1,23,0.0099
5124,P+,Melanie17A3,Melanie1,23,0.0
5125,P-,Melanie17B1,Melanie1,23,0.0167
5126,P-,Melanie17B1,Melanie1,23,0.0135
5127,P-,Melanie17B1,Melanie1,23,0.0278
5128,P-,Melanie17B1,Melanie1,23,0.0023
5129,P-,Melanie17B1,Melanie1,23,0.0192
5130,P-,Melanie17B1,Melanie1,23,0.0
5131,P-,Melanie17B1,Melanie1,23,0.0
5132,P-,Melanie17B2,Melanie1,23,0.0187
5133,P-,Melanie17B2,Melanie1,23,0.0213
5134,P-,Melanie17B2,Melanie1,23,0.0
5135,P-,Melanie17B2,Melanie1,23,0.0
5136,P-,Melanie17B2,Melanie1,23,0.0
5137,P-,Melanie17B2,Melanie1,23,0.0
5138,P-,Melanie17B2,Melanie1,23,0.0
5139,P-,Melanie17B3,Melanie1,23,0.0194
5140,P-,Melanie17B3,Melanie1,23,0.0238
5141,P-,Melanie17B3,Melanie1,23,0.006
5142,P-,Melanie17B3,Melanie1,23,0.0
5143,P-,Melanie17B3,Melanie1,23,0.0
5144,P-,Melanie17B3,Melanie1,23,0.0
5145,P-,Melanie17B3,Melanie1,23,0.0
5146,P+,Melanie113A1,Melanie1,64,0.0696
5147,P+,Melanie113A1,Melanie1,64,0.0579
5148,P+,Melanie113A1,Melanie1,64,0.0036
5149,P+,Melanie113A1,Melanie1,64,0.0
5150,P+,Melanie113A1,Melanie1,64,0.0
5151,P+,Melanie113A1,Melanie1,64,0.0
5152,P+,Melanie113A1,Melanie1,64,0.0
5153,P+,Melanie113A2,Melanie1,64,0.0115
5154,P+,Melanie113A2,Melanie1,64,0.0381
5155,P+,Melanie113A2,Melanie1,64,0.0122
5156,P+,Melanie113A2,Melanie1,64,0.0207
5157,P+,Melanie113A2,Melanie1,64,0.0
5158,P+,Melanie113A2,Melanie1,64,0.0
5159,P+,Melanie113A2,Melanie1,64,0.0
5160,P+,Melanie113A3,Melanie1,64,0.0052
5161,P+,Melanie113A3,Melanie1,64,0.0383
5162,P+,Melanie113A3,Melanie1,64,0.0509
5163,P+,Melanie113A3,Melanie1,64,0.0
5164,P+,Melanie113A3,Melanie1,64,0.0
5165,P+,Melanie113A3,Melanie1,64,0.0
5166,P+,Melanie113A3,Melanie1,64,0.0
5167,P-,Melanie113B1,Melanie1,64,0.0165
5168,P-,Melanie113B1,Melanie1,64,0.0053
5169,P-,Melanie113B1,Melanie1,64,0.0244
5170,P-,Melanie113B1,Melanie1,64,0.0023
5171,P-,Melanie113B1,Melanie1,64,0.0
5172,P-,Melanie113B1,Melanie1,64,0.0
5173,P-,Melanie113B1,Melanie1,64,0.0
5174,P-,Melanie113B2,Melanie1,64,0.0145
5175,P-,Melanie113B2,Melanie1,64,0.0036
5176,P-,Melanie113B2,Melanie1,64,0.0
5177,P-,Melanie113B2,Melanie1,64,0.0
5178,P-,Melanie113B2,Melanie1,64,0.0
5179,P-,Melanie113B2,Melanie1,64,0.0
5180,P-,Melanie113B2,Melanie1,64,0.0
5181,P-,Melanie113B3,Melanie1,64,0.0166
5182,P-,Melanie113B3,Melanie1,64,0.0203
5183,P-,Melanie113B3,Melanie1,64,0.006
5184,P-,Melanie113B3,Melanie1,64,0.0074
5185,P-,Melanie113B3,Melanie1,64,0.0045
5186,P-,Melanie113B3,Melanie1,64,0.0
5187,P-,Melanie113B3,Melanie1,64,0.0
5188,P+,Melanie128A1,Melanie1,129,0.013
5189,P+,Melanie128A1,Melanie1,129,0.0594
5190,P+,Melanie128A1,Melanie1,129,0.0368
5191,P+,Melanie128A1,Melanie1,129,0.065
5192,P+,Melanie128A1,Melanie1,129,0.0
5193,P+,Melanie128A1,Melanie1,129,0.0
5194,P+,Melanie128A1,Melanie1,129,0.0
5195,P+,Melanie128A2,Melanie1,129,0.0314
5196,P+,Melanie128A2,Melanie1,129,0.0266
5197,P+,Melanie128A2,Melanie1,129,0.0326
5198,P+,Melanie128A2,Melanie1,129,0.0454
5199,P+,Melanie128A2,Melanie1,129,0.0388
5200,P+,Melanie128A2,Melanie1,129,0.0475
5201,P+,Melanie128A2,Melanie1,129,0.0
5202,P+,Melanie128A3,Melanie1,129,0.0249
5203,P+,Melanie128A3,Melanie1,129,0.0368
5204,P+,Melanie128A3,Melanie1,129,0.0406
5205,P+,Melanie128A3,Melanie1,129,0.014
5206,P+,Melanie128A3,Melanie1,129,0.0566
5207,P+,Melanie128A3,Melanie1,129,0.005
5208,P+,Melanie128A3,Melanie1,129,0.0
5209,P-,Melanie128B1,Melanie1,129,0.0172
5210,P-,Melanie128B1,Melanie1,129,0.0249
5211,P-,Melanie128B1,Melanie1,129,0.0158
5212,P-,Melanie128B1,Melanie1,129,0.0194
5213,P-,Melanie128B1,Melanie1,129,0.0126
5214,P-,Melanie128B1,Melanie1,129,0.0189
5215,P-,Melanie128B1,Melanie1,129,0.0
5216,P-,Melanie128B2,Melanie1,129,0.0169
5217,P-,Melanie128B2,Melanie1,129,0.035
5218,P-,Melanie128B2,Melanie1,129,0.0154
5219,P-,Melanie128B2,Melanie1,129,0.0102
5220,P-,Melanie128B2,Melanie1,129,0.0219
5221,P-,Melanie128B2,Melanie1,129,0.0
5222,P-,Melanie128B2,Melanie1,129,0.0
